GLOBAL ID,REPORTING YEAR,FACILITY PLACE ID,SITE NAME,SITE TYPE,LEAD AGENCY,FAC PRODUCE REC WATER,SOLELY REC TREAT,FACILITY TYPE,SUBMIT DATE,LATITUDE,LONGITUDE
WDR100033697,2021,247940,Penn Valley WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/24/2022,39.17526,-121.19634
WDR100033697,2020,247940,Penn Valley WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2021,39.17526,-121.19634
WDR100033697,2022,247940,Penn Valley WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/28/2023,39.17526,-121.19634
WDR100031904,2019,273118,Hanford WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,7/27/2020,36.2984,-119.64984
WDR100031904,2021,273118,Hanford WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,1/10/2022,36.2984,-119.64984
WDR100031904,2020,273118,Hanford WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,2/17/2021,36.2984,-119.64984
WDR100031904,2022,273118,Hanford WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,1/24/2023,36.2984,-119.64984
WDR100033461,2019,241188,Mojave STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/2/2020,35.030014,-118.146276
WDR100033461,2020,241188,Mojave STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,1/14/2021,35.030014,-118.146276
WDR100033461,2021,241188,Mojave STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,1/13/2022,35.030014,-118.146276
WDR100033461,2022,241188,Mojave STP,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,1/30/2023,35.030014,-118.146276
WDR100036649,2019,222326,Edwards AFB WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,6/30/2020,34.878627,-117.889736
WDR100036649,2020,222326,Edwards AFB WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/27/2021,34.878627,-117.889736
WDR100036649,2021,222326,Edwards AFB WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,3/29/2022,34.878627,-117.889736
WDR100036649,2022,222326,Edwards AFB WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),Y,N,WWTP RW,4/26/2023,34.878627,-117.889736
WDR100037291,2019,274458,Yermo Domestic WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/8/2021,34.894663,-116.864918
WDR100037291,2020,274458,Yermo Domestic WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/8/2021,34.894663,-116.864918
WDR100037291,2021,274458,Yermo Domestic WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/5/2022,34.894663,-116.864918
WDR100037291,2022,274458,Yermo Domestic WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/12/2023,34.894663,-116.864918
WDR100028572,2019,222947,Esparto CSD WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,6/29/2020,38.68755,-122.00709
WDR100028572,2020,222947,Esparto CSD WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/1/2021,38.68755,-122.00709
WDR100028572,2021,222947,Esparto CSD WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/22/2022,38.68755,-122.00709
WDR100028572,2022,222947,Esparto CSD WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/27/2023,38.68755,-122.00709
WDR100035198,2019,273132,San Joaquin WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,8/28/2020,36.60311,-120.19741
WDR100035198,2020,273132,San Joaquin WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/11/2021,36.60311,-120.19741
WDR100035198,2021,273132,San Joaquin WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/20/2022,36.60311,-120.19741
WDR100035198,2022,273132,San Joaquin WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/14/2023,36.60311,-120.19741
WDR100032748,2020,273182,Planada WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/30/2021,37.27692,-120.33191
WDR100032748,2021,273182,Planada WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/14/2022,37.27692,-120.33191
WDR100032748,2019,273182,Planada WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/30/2021,37.27692,-120.33191
WDR100032748,2022,273182,Planada WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/2/2023,37.27692,-120.33191
WDR100027669,2019,271740,Wasco State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,8/13/2020,35.589574,-119.406452
WDR100027669,2020,271740,Wasco State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/11/2021,35.589574,-119.406452
WDR100027669,2021,271740,Wasco State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/12/2022,35.589574,-119.406452
WDR100027669,2022,271740,Wasco State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/29/2023,35.589574,-119.406452
WDR100032145,2019,241099,Oakwood Lake WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,3/17/2020,37.775257,-121.28854
WDR100032145,2020,241099,Oakwood Lake WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,3/30/2021,37.775257,-121.28854
WDR100032145,2021,241099,Oakwood Lake WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,4/19/2022,37.775257,-121.28854
WDR100032145,2022,241099,Oakwood Lake WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,2/21/2023,37.775257,-121.28854
WDR100027481,2019,213596,CDC Pelican Bay Prison WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,6/29/2020,41.8501,-124.1529
WDR100027481,2021,213596,CDC Pelican Bay Prison WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/11/2022,41.8501,-124.1529
WDR100027481,2020,213596,CDC Pelican Bay Prison WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,4/6/2021,41.8501,-124.1529
WDR100027481,2022,213596,CDC Pelican Bay Prison WWTP,* WDR Site,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/31/2023,41.8501,-124.1529
WDR100027344,2019,602220,Bohemian Grove,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/1/2020,38.4664,-122.9998
WDR100027344,2020,602220,Bohemian Grove,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/28/2021,38.4664,-122.9998
WDR100027344,2021,602220,Bohemian Grove,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/23/2022,38.4664,-122.9998
WDR100027344,2022,602220,Bohemian Grove,* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/13/2023,38.4664,-122.9998
WDR100031282,2019,273119,Huron WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,5/13/2020,36.206021,-120.10357
WDR100031282,2021,273119,Huron WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/14/2022,36.206021,-120.10357
WDR100031282,2020,273119,Huron WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/6/2021,36.206021,-120.10357
WDR100031282,2022,273119,Huron WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/23/2023,36.206021,-120.10357
WDR100027487,2019,234915,Kern Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,6/18/2020,35.76656,-119.31754
WDR100027487,2020,234915,Kern Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/30/2021,35.76656,-119.31754
WDR100027487,2021,234915,Kern Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,2/17/2022,35.76656,-119.31754
WDR100027487,2022,234915,Kern Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/4/2023,35.76656,-119.31754
WDR100033840,2019,273126,Mendota WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,5/15/2020,36.76875,-120.36786
WDR100033840,2020,273126,Mendota WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/29/2021,36.76875,-120.36786
WDR100033840,2021,273126,Mendota WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/13/2022,36.76875,-120.36786
WDR100033840,2022,273126,Mendota WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/26/2023,36.76875,-120.36786
WDR100030927,2019,220469,Livingston Domestic WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,6/30/2020,37.3931511,-120.7536461
WDR100030927,2020,220469,Livingston Domestic WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/30/2021,37.3931511,-120.7536461
WDR100030927,2021,220469,Livingston Domestic WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,8/11/2022,37.3931511,-120.7536461
WDR100030927,2022,220469,Livingston Domestic WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/28/2023,37.3931511,-120.7536461
WDR100030305,2019,273123,Madera WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2020,36.93969,-120.15693
WDR100030305,2021,273123,Madera WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/1/2022,36.93969,-120.15693
WDR100030305,2020,273123,Madera WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/2/2021,36.93969,-120.15693
WDR100030305,2022,273123,Madera WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/23/2023,36.93969,-120.15693
WDR100027540,2019,248717,Pleasant Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,8/19/2020,36.137222,-120.243421
WDR100027540,2021,248717,Pleasant Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/16/2022,36.137222,-120.243421
WDR100027540,2020,248717,Pleasant Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,5/19/2021,36.137222,-120.243421
WDR100027540,2022,248717,Pleasant Valley State Prison WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/5/2023,36.137222,-120.243421
WDR100033142,2019,220495,Don Pedro Sewer Zone 1,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,5/12/2020,37.63008,-120.36428
WDR100033142,2020,220495,Don Pedro Sewer Zone 1,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,4/20/2021,37.63008,-120.36428
WDR100033142,2021,220495,Don Pedro Sewer Zone 1,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,3/29/2022,37.63008,-120.36428
WDR100033142,2022,220495,Don Pedro Sewer Zone 1,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),Y,N,WWTP RW,5/3/2023,37.63008,-120.36428
WDR100035556,2019,273185,Riverdale WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/29/2020,36.43186,-119.86139
WDR100035556,2020,273185,Riverdale WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/28/2021,36.43186,-119.86139
WDR100035556,2021,273185,Riverdale WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/28/2022,36.43186,-119.86139
WDR100035556,2022,273185,Riverdale WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/13/2023,36.43186,-119.86139
WDR100028414,2019,273167,Del Rey WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,7/29/2021,36.663215,-119.5831
WDR100028414,2020,273167,Del Rey WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/28/2021,36.663215,-119.5831
WDR100028414,2021,273167,Del Rey WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,5/4/2022,36.663215,-119.5831
WDR100028414,2022,273167,Del Rey WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/6/2023,36.663215,-119.5831
WDR100036016,2019,234117,Julian Water Pollution Facility,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,4/7/2020,33.08019,-116.61971
WDR100036016,2020,234117,Julian Water Pollution Facility,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,4/12/2021,33.08019,-116.61971
WDR100036016,2021,234117,Julian Water Pollution Facility,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,4/27/2022,33.08019,-116.61971
WDR100036016,2022,234117,Julian Water Pollution Facility,* WDR Site,SAN DIEGO RWQCB (REGION 9),N,NaN,WWTP,4/24/2023,33.08019,-116.61971
WDR100035824,2019,259197,Lytle Creek WWTP,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,8/26/2020,34.20179,-117.44881
WDR100035824,2020,259197,Lytle Creek WWTP,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,3/22/2021,34.20179,-117.44881
WDR100035824,2021,259197,Lytle Creek WWTP,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,3/28/2022,34.20179,-117.44881
WDR100035824,2022,259197,Lytle Creek WWTP,* WDR Site,SANTA ANA RWQCB (REGION 8),N,NaN,WWTP,3/3/2023,34.20179,-117.44881
WDR100037041,2019,274504,Tuolumne Meadows Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,7/24/2020,37.79724,-119.8608
WDR100037041,2021,274504,Tuolumne Meadows Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/7/2022,37.79724,-119.8608
WDR100037041,2020,274504,Tuolumne Meadows Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,1/28/2021,37.79724,-119.8608
WDR100037041,2022,274504,Tuolumne Meadows Wastewater Treatment Facility,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/6/2023,37.79724,-119.8608
WDR100029438,2019,233610,Jenny Lind Elementary School,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,4/17/2020,38.134,-120.86797
WDR100029438,2020,233610,Jenny Lind Elementary School,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/26/2021,38.134,-120.86797
WDR100029438,2021,233610,Jenny Lind Elementary School,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,2/21/2022,38.134,-120.86797
WDR100029438,2022,233610,Jenny Lind Elementary School,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,2/22/2023,38.134,-120.86797
WDR100032399,2019,247301,Pacific Union College WWTP,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/30/2020,38.564365,-122.443483
WDR100032399,2020,247301,Pacific Union College WWTP,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,3/23/2021,38.564365,-122.443483
WDR100032399,2021,247301,Pacific Union College WWTP,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,2/1/2023,38.564365,-122.443483
WDR100032399,2022,247301,Pacific Union College WWTP,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,2/1/2023,38.564365,-122.443483
WDR100026749,2019,206653,Atascadero WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/8/2020,35.48211,-120.64443
WDR100026749,2020,206653,Atascadero WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,3/23/2021,35.48211,-120.64443
WDR100026749,2021,206653,Atascadero WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,3/8/2022,35.48211,-120.64443
WDR100026749,2022,206653,Atascadero WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/18/2023,35.48211,-120.64443
WDR100027049,2019,206651,Atascadero State Hospital,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/11/2021,35.46305,-120.63514
WDR100027049,2021,206651,Atascadero State Hospital,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/17/2022,35.46305,-120.63514
WDR100027049,2020,206651,Atascadero State Hospital,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/11/2021,35.46305,-120.63514
WDR100027049,2022,206651,Atascadero State Hospital,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/5/2023,35.46305,-120.63514
WDR100036302,2019,272418,Whispering Palms WPCF,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,8/19/2020,33.00127,-117.2002
WDR100036302,2020,272418,Whispering Palms WPCF,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,2/11/2021,33.00127,-117.2002
WDR100036302,2021,272418,Whispering Palms WPCF,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,Y,RWP,1/10/2022,33.00127,-117.2002
WDR100036302,2022,272418,Whispering Palms WPCF,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,7/5/2023,33.00127,-117.2002
WDR100027879,2019,273160,Avenal WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/29/2020,36.00412,-120.12903
WDR100027879,2020,273160,Avenal WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/19/2021,36.00412,-120.12903
WDR100027879,2021,273160,Avenal WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,3/28/2022,36.00412,-120.12903
WDR100027879,2022,273160,Avenal WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/17/2023,36.00412,-120.12903
WDR100032614,2019,248442,Pinecrest WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,8/25/2020,38.17148,-120.00164
WDR100032614,2020,248442,Pinecrest WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/23/2021,38.17148,-120.00164
WDR100032614,2021,248442,Pinecrest WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/15/2022,38.17148,-120.00164
WDR100032614,2022,248442,Pinecrest WWTP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,2/5/2023,38.17148,-120.00164
WDR100035190,2019,257518,SMWD - Chiquita WRP,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,4/10/2020,33.517265,-117.629322
WDR100035190,2020,257518,SMWD - Chiquita WRP,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,3/4/2021,33.517265,-117.629322
WDR100035190,2021,257518,SMWD - Chiquita WRP,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,2/4/2022,33.517265,-117.629322
WDR100035190,2022,257518,SMWD - Chiquita WRP,* WDR Site,SAN DIEGO RWQCB (REGION 9),Y,N,WWTP RW,2/7/2023,33.517265,-117.629322
WDR100031466,2019,230784,Herlong Public Utility District,* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,8/6/2020,40.1601647,-120.176765
WDR100031466,2021,230784,Herlong Public Utility District,* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,1/12/2022,40.1601647,-120.176765
WDR100031466,2020,230784,Herlong Public Utility District,* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,1/27/2021,40.1601647,-120.176765
WDR100031466,2022,230784,Herlong Public Utility District,* WDR Site,LAHONTAN RWQCB (REGION 6T),N,NaN,WWTP,1/9/2023,40.1601647,-120.176765
WDR100035146,2019,255306,San Jerardo WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,6/29/2020,36.64221,-121.53721
WDR100035146,2020,255306,San Jerardo WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/18/2021,36.64221,-121.53721
WDR100035146,2021,255306,San Jerardo WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/18/2022,36.64221,-121.53721
WDR100035146,2022,255306,San Jerardo WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/28/2023,36.64221,-121.53721
WDR100033601,2021,244646,Lake San Antonio Northshore WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/11/2022,35.86666,-120.96741
WDR100033601,2022,244646,Lake San Antonio Northshore WWTP,* WDR Site,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,5/1/2023,35.86666,-120.96741
WDR100027188,2019,205781,Angel Island State Pk - WWTP,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/9/2020,37.86842,-122.43484
WDR100032590,2019,273127,Orange Cove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,6/29/2020,36.60686,-119.33601
WDR100032590,2020,273127,Orange Cove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/30/2021,36.60686,-119.33601
WDR100032590,2021,273127,Orange Cove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,6/20/2022,36.60686,-119.33601
WDR100032584,2019,228046,Groundwater Replenishment System - Advanced WTF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,Y,RWP,4/30/2020,33.69319,-117.94512
WDR100032584,2020,228046,Groundwater Replenishment System - Advanced WTF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,Y,RWP,4/13/2021,33.69319,-117.94512
WDR100032584,2021,228046,Groundwater Replenishment System - Advanced WTF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,Y,RWP,3/11/2022,33.69319,-117.94512
WDR100032584,2022,228046,Groundwater Replenishment System - Advanced WTF,* WDR Site,SANTA ANA RWQCB (REGION 8),Y,Y,RWP,3/20/2023,33.69319,-117.94512
WDR100027346,2019,208952,Bolinas Community Public Utility District Water Recycling Facility,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,6/30/2020,37.90194,-122.70361
WDR100027346,2020,208952,Bolinas Community Public Utility District Water Recycling Facility,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/30/2021,37.90194,-122.70361
WDR100027346,2021,208952,Bolinas Community Public Utility District Water Recycling Facility,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/27/2022,37.90194,-122.70361
WDR100027346,2022,208952,Bolinas Community Public Utility District Water Recycling Facility,* WDR Site,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,3/27/2023,37.90194,-122.70361
WDR100026871,2019,239038,Mace Meadows Leachfield/Fairway Pines Leachfield,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/14/2020,38.46456,-120.55657
WDR100028598,2019,219661,Desert Lake CSD WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/28/2020,35.008962,-117.70697
WDR100028598,2021,219661,Desert Lake CSD WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,3/4/2022,35.008962,-117.70697
WDR100028598,2020,219661,Desert Lake CSD WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,4/12/2021,35.008962,-117.70697
WDR100028598,2022,219661,Desert Lake CSD WTF,* WDR Site,LAHONTAN RWQCB (REGION 6V),N,NaN,WWTP,3/1/2023,35.008962,-117.70697
WDR100036270,2019,272344,Westwood STP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,3/20/2020,40.294961,-121.013683
WDR100036270,2020,272344,Westwood STP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,2/15/2022,40.294961,-121.013683
WDR100036270,2021,272344,Westwood STP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,2/15/2022,40.294961,-121.013683
WDR100036270,2022,272344,Westwood STP,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,5/11/2023,40.294961,-121.013683
WDR100034690,2019,256045,SCWA Airport WRF (Airport-Larkfield-Wikiup),* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/23/2020,38.51816,-122.8013
WDR100034690,2021,256045,SCWA Airport WRF (Airport-Larkfield-Wikiup),* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/22/2022,38.51816,-122.8013
WDR100034690,2020,256045,SCWA Airport WRF (Airport-Larkfield-Wikiup),* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/22/2021,38.51816,-122.8013
WDR100034690,2022,256045,SCWA Airport WRF (Airport-Larkfield-Wikiup),* WDR Site,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,1/30/2023,38.51816,-122.8013
WDR100027452,2019,209035,Bear Valley WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,8/20/2020,38.46521,-120.03895
WDR100027452,2021,209035,Bear Valley WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/3/2022,38.46521,-120.03895
