CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE,LATITUDE,LONGITUDE,CITY
17000031001,17000031001t1,IUKA STP (Treatment Plant),['ILG580146'],418.0,Treatment Plant,0.04,,IL,38.6183,-88.7783,Iuka
17000031001,17000031001t0,IUKA STP (Collection: Separate Sewers),['ILG580146'],418.0,Collection: Separate Sewers,0.04,,IL,38.6183,-88.7783,Iuka
26003084001,26003084001t0,SAGOLA-CHANNING STP (Collection: Separate Sewers),['MIG580217'],1074.0,Collection: Separate Sewers,0.15,,MI,46.1292,-88.075,Channing
26003084001,26003084001t1,SAGOLA-CHANNING STP (Treatment Plant),['MIG580217'],1074.0,Treatment Plant,0.15,,MI,46.1292,-88.075,Channing
17000074001,17000074001t1,ONARGA STW (Treatment Plant),['IL0076813'],1409.0,Treatment Plant,0.25,Iroquois,IL,40.697778,-87.987222,Onarga
17000074001,17000074001t0,ONARGA STW (Collection: Separate Sewers),['IL0076813'],1409.0,Collection: Separate Sewers,0.25,Iroquois,IL,40.697778,-87.987222,Onarga
17000421001,17000421001t0,MORRISONVILLE STP (Collection: Separate Sewers),['ILG582013'],1063.0,Collection: Separate Sewers,0.33,,IL,39.4254,-89.4544,Morrisonville
17000421001,17000421001t1,MORRISONVILLE STP (Treatment Plant),['ILG582013'],1063.0,Treatment Plant,0.33,,IL,39.4254,-89.4544,Morrisonville
17000601002,17000601002t0,JERSEYVILLE STP SOUTH (Collection: Separate Sewers),['IL0024465'],8401.0,Collection: Separate Sewers,1.0,,IL,39.1086,-90.3416,Jerseyville
17000601002,17000601002t1,JERSEYVILLE STP SOUTH (Treatment Plant),['IL0024465'],8401.0,Treatment Plant,1.0,,IL,39.1086,-90.3416,Jerseyville
17000728001,17000728001,Olympia Fields Sanitary Sewers,,4680.0,Collection: Separate Sewers,,,IL,41.51436,-87.712097,Olympia Fields
17005912001,17005912001t1,FULTON STP (Treatment Plant),['IL0028860'],3642.0,Treatment Plant,0.47,,IL,41.7996,-89.6705,Fulton
17005912001,17005912001t0,FULTON STP (Collection: Separate Sewers),['IL0028860'],3642.0,Collection: Separate Sewers,0.47,,IL,41.7996,-89.6705,Fulton
48007927001,48007927001,Brazoria Co MUD #2 CS,,9260.0,Collection: Separate Sewers,,,TX,29.4625,-95.3578,Houston
24070075001,24070075001,Hagerstown NPS,,,Hydromodification,,Washington,MD,39.664022,-77.549003,Smithsburg
5000058002,5000058002t1,Horseshoe Bend - Paradise Acres STP (Treatment Plant),['AR0039608'],155.0,Treatment Plant,0.06,,AR,36.2431,-91.775,Horseshoe Bend
5000058002,5000058002t0,Horseshoe Bend - Paradise Acres STP (Collection: Separate Sewers),['AR0039608'],155.0,Collection: Separate Sewers,0.06,,AR,36.2431,-91.775,Horseshoe Bend
29003010002,29003010002,Frohna Collection System,['MO0130010'],319.0,Collection: Separate Sewers,,,MO,37.633227,-89.601073,Altenburg
39008920015,39008920015t1,Stark Co Molly Stark Hospital WWTP (Treatment Plant),['OH0045926'],463.0,Treatment Plant,0.1,,OH,40.8806,-81.2428,Louisville
39008920015,39008920015t0,Stark Co Molly Stark Hospital WWTP (Collection: Separate Sewers),['OH0045926'],463.0,Collection: Separate Sewers,0.1,,OH,40.8806,-81.2428,Louisville
48001658001,48001658001t1,Houston Area Development Corp WWTP (Treatment Plant),"['TX13775-1', 'TX0026344']",1852.0,Treatment Plant,0.35,,TX,29.9508,-95.44484,Houston
48001658001,48001658001t0,Houston Area Development Corp WWTP (Collection: Separate Sewers),"['TX13775-1', 'TX0026344']",1852.0,Collection: Separate Sewers,0.35,,TX,29.9508,-95.44484,Houston
33000034002,33000034002,Haverhill Collection System,['NHG580978'],814.0,Collection: Separate Sewers,,,NH,44.04234,-72.05812,North Haverhill
48001721601,48001721601t0,Beaumont Place WWTP (Collection: Separate Sewers),,2500.0,Collection: Separate Sewers,0.146,,TX,30.065528,-94.061508,Beaumont
48001721601,48001721601t1,Beaumont Place WWTP (Treatment Plant),,2500.0,Treatment Plant,0.146,,TX,30.065528,-94.061508,Beaumont
34050909102,34050909102,Secaucus-Malanka Mall LF,['NJ0051845'],,Sanitary Landfills,,Hudson,NJ,40.75703944,-74.08187636,
34091200101,34091200101,Middlesex County - LF,['NJ0135976'],,Sanitary Landfills,,Middlesex,NJ,40.49192863,-74.30684684,Sayreville
34092001101,34092001101t1,Berkeley Heights Township - NPS (Hydromodification),['NJ0065021'],,Hydromodification,,Union,NJ,40.68190311,-74.44271431,
34092001101,34092001101t0,Berkeley Heights Township - NPS (Sanitary Landfills),['NJ0065021'],,Sanitary Landfills,,Union,NJ,40.68190311,-74.44271431,
54003904001,54003904001t1,NEWBURG WWTP (Treatment Plant),['WV0024597'],318.0,Treatment Plant,0.035,Preston,WV,39.3875,-79.8578,Newburg
54003904001,54003904001t0,NEWBURG WWTP (Collection: Separate Sewers),['WV0024597'],318.0,Collection: Separate Sewers,0.035,Preston,WV,39.3875,-79.8578,Newburg
12000700030,12000700030,Indian River County OSDS Rehab,,75529.38,Onsite Wastewater Treatment System,,Indian River,FL,27.70116,-80.514679,
12000701010,12000701010,Clay County OSTDS New,,0.0,Onsite Wastewater Treatment System,,Clay,FL,30.065528,-81.855011,
29001163001,29001163001,Mosby Septic Tanks,['MO0028843'],109.0,Collection: Separate Sewers,,,MO,39.304639,-94.260194,Excelsior Springs
29001227001,29001227001,Lake Winnebago Sewers,['MO0101087'],1174.0,Collection: Separate Sewers,,,MO,39.163078,-94.324898,Independence
29001237012,29001237012,Fairway Meadows Coll. Sys.,['MO0097837'],29.0,Collection: Separate Sewers,,,MO,38.865271,-92.435786,Columbia
29003781002,29003781002t1,Unionville South Lagoon (Treatment Plant),['MO0026646'],1320.0,Treatment Plant,0.13,Putnam,MO,40.473,-92.983,Unionville
29003781002,29003781002t0,Unionville South Lagoon (Collection: Separate Sewers),['MO0026646'],1320.0,Collection: Separate Sewers,0.13,Putnam,MO,40.473,-92.983,Unionville
29004036002,29004036002,Brookfield SW WWTP,['MO0028738'],4000.0,Collection: Separate Sewers,,,MO,39.768917,-93.086667,Brookfield
21000225002,21000225002,RACELAND,['KYP000038'],2285.0,Collection: Separate Sewers,,Greenup,KY,38.54108,-82.72963,Russell
21000257001,21000257001t0,Martin County Sanitation District- Inez WWTP (Collection: Separate Sewers),['KY0079316'],1208.0,Collection: Separate Sewers,0.26,Martin,KY,37.872778,-82.554167,Inez
21000257001,21000257001t1,Martin County Sanitation District- Inez WWTP (Treatment Plant),['KY0079316'],1208.0,Treatment Plant,0.26,Martin,KY,37.872778,-82.554167,Inez
23000095001,23000095001,MONMOUTH SEW SYS,,1708.0,Collection: Separate Sewers,,,ME,44.2388,-70.0353,Monmouth
23000095001,23000095001,MONMOUTH SEW SYS,,1708.0,Collection: Pump Stations,,,ME,44.2388,-70.0353,Monmouth
35000135003,35000135003t1,ENCINAL VILLAGE POND (Treatment Plant),,221.0,Treatment Plant,0.02,,NM,35.11771,-107.46195,Paguate
35000135003,35000135003t0,ENCINAL VILLAGE POND (Collection: Separate Sewers),,221.0,Collection: Separate Sewers,0.02,,NM,35.11771,-107.46195,Paguate
31000195001,31000195001t1,BEATRICE WWTP (Treatment Plant),['NE0020915'],13243.0,Treatment Plant,2.0,,NE,40.2499,-96.736,Beatrice
31000195001,31000195001t0,BEATRICE WWTP (Collection: Separate Sewers),['NE0020915'],13243.0,Collection: Separate Sewers,2.0,,NE,40.2499,-96.736,Beatrice
31001200001,31001200001t1,HERSHEY WWTP (Treatment Plant),,667.0,Treatment Plant,0.07,,NE,41.1575,-100.9839,Hershey
31001200001,31001200001t0,HERSHEY WWTP (Collection: Separate Sewers),,667.0,Collection: Separate Sewers,0.07,,NE,41.1575,-100.9839,Hershey
31001541001,31001541001t0,CERESCO WWTP (Collection: Separate Sewers),['NE0046124'],1238.0,Collection: Separate Sewers,0.13,Saunders,NE,41.0562,-96.645,Ceresco
31001541001,31001541001t1,CERESCO WWTP (Treatment Plant),['NE0046124'],1238.0,Treatment Plant,0.13,Saunders,NE,41.0562,-96.645,Ceresco
31001703001,31001703001t0,MANLEY WWTP (Collection: Separate Sewers),['NE0042340'],163.0,Collection: Separate Sewers,0.019,Cass,NE,40.9198,-96.1654,Manley
31001703001,31001703001t1,MANLEY WWTP (Treatment Plant),['NE0042340'],163.0,Treatment Plant,0.019,Cass,NE,40.9198,-96.1654,Manley
31002550001,31002550001t1,WALLACE WWTP (Treatment Plant),,366.0,Treatment Plant,0.05,,NE,40.8417,-101.1667,Wallace
31002550001,31002550001t0,WALLACE WWTP (Collection: Separate Sewers),,366.0,Collection: Separate Sewers,0.05,,NE,40.8417,-101.1667,Wallace
31002605001,31002605001t1,WESTERN WWTP (Treatment Plant),['NE0042501'],235.0,Treatment Plant,0.03,Saline,NE,40.3935,-97.198,Western
31002605001,31002605001t0,WESTERN WWTP (Collection: Separate Sewers),['NE0042501'],235.0,Collection: Separate Sewers,0.03,Saline,NE,40.3935,-97.198,Western
27000076001,27000076001,ARDEN HILLS CS,,9939.0,Collection: Separate Sewers,,Ramsey,MN,45.074685,-93.170276,Minneapolis
27000250001,27000250001t0,PELICAN RAPIDS WWTP (Collection: Separate Sewers),['MN0022225'],2667.0,Collection: Separate Sewers,0.91,Otter Tail,MN,46.57146906,-96.08915129,Pelican Rapids
27000250001,27000250001,PELICAN RAPIDS WWTP,['MN0022225'],2667.0,Collection: Pump Stations,0.91,Otter Tail,MN,46.57146906,-96.08915129,Pelican Rapids
27000250001,27000250001t1,PELICAN RAPIDS WWTP (Biosolids Handling Facility),['MN0022225'],2667.0,Biosolids Handling Facility,0.91,Otter Tail,MN,46.57146906,-96.08915129,Pelican Rapids
27000250001,27000250001t2,PELICAN RAPIDS WWTP (Treatment Plant),['MN0022225'],2667.0,Treatment Plant,0.91,Otter Tail,MN,46.57146906,-96.08915129,Pelican Rapids
27000333001,27000333001,VICTORIA CS,,10546.0,Collection: Separate Sewers,,Carver,MN,44.856951,-93.661352,Victoria
27002011001,27002011001t0,RACINE WWTP (Collection: Separate Sewers),['MN0024554'],458.0,Collection: Separate Sewers,0.039,,MN,43.776,-92.4828,Racine
27002011001,27002011001t1,RACINE WWTP (Treatment Plant),['MN0024554'],458.0,Treatment Plant,0.039,,MN,43.776,-92.4828,Racine
27003808001,27003808001t0,TAUNTON WWTP (Collection: Separate Sewers),"['MNG585090', 'MN0047414']",136.0,Collection: Separate Sewers,0.021,,MN,44.5925091,-96.05259732,Taunton
27003808001,27003808001t1,TAUNTON WWTP (Treatment Plant),"['MNG585090', 'MN0047414']",136.0,Treatment Plant,0.021,,MN,44.5925091,-96.05259732,Taunton
27005906001,27005906001t0,MILACA WWTP (Collection: Separate Sewers),['MN0024147'],3099.0,Collection: Separate Sewers,0.679,,MN,45.7446,-93.6585,Milaca
27005906001,27005906001t1,MILACA WWTP (Treatment Plant),['MN0024147'],3099.0,Treatment Plant,0.679,,MN,45.7446,-93.6585,Milaca
27006114001,27006114001t0,SANDSTONE WWTP (Collection: Separate Sewers),['MN0056910'],2462.0,Collection: Separate Sewers,0.383,,MN,46.1474,-93.0745,Sandstone
27006114001,27006114001t1,SANDSTONE WWTP (Treatment Plant),['MN0056910'],2462.0,Treatment Plant,0.383,,MN,46.1474,-93.0745,Sandstone
27008216001,27008216001t0,WANDA WWTP (Collection: Separate Sewers),"['MNG585126', 'MN0020524']",72.0,Collection: Separate Sewers,0.017,,MN,44.34170551,-95.20860811,Wanda
27008216001,27008216001t1,WANDA WWTP (Treatment Plant),"['MNG585126', 'MN0020524']",72.0,Treatment Plant,0.017,,MN,44.34170551,-95.20860811,Wanda
38000042001,38000042001t0,LAKOTA WASTEWATER (Collection: Separate Sewers),['NDG126093'],776.0,Collection: Separate Sewers,0.2,,ND,48.0422,-98.3426,Lakota
38000042001,38000042001t1,LAKOTA WASTEWATER (Treatment Plant),['NDG126093'],776.0,Treatment Plant,0.2,,ND,48.0422,-98.3426,Lakota
38000075001,38000075001t1,MARTIN WASTEWATER (Treatment Plant),['NDG325178'],90.0,Treatment Plant,0.01,,ND,47.82727,-100.115114,Martin
38000075001,38000075001t0,MARTIN WASTEWATER (Collection: Separate Sewers),['NDG325178'],90.0,Collection: Separate Sewers,0.01,,ND,47.82727,-100.115114,Martin
38000137001,38000137001t0,CAVALIER WASTEWATER (Collection: Separate Sewers),['NDG121954'],1503.0,Collection: Separate Sewers,0.17,Pembina,ND,48.802422,-97.622209,Cavalier
38000137001,38000137001t1,CAVALIER WASTEWATER (Treatment Plant),['NDG121954'],1503.0,Treatment Plant,0.17,Pembina,ND,48.802422,-97.622209,Cavalier
38000267001,38000267001t1,NECHE WASTEWATER (Treatment Plant),['NDG122161'],428.0,Treatment Plant,0.04,,ND,48.9851,-97.55058,Neche
38000267001,38000267001t0,NECHE WASTEWATER (Collection: Separate Sewers),['NDG122161'],428.0,Collection: Separate Sewers,0.04,,ND,48.9851,-97.55058,Neche
66000001002,66000001002t1,HAGATNA WWTF (Treatment Plant),['GU0020087'],76586.0,Treatment Plant,7.0,Guam,GU,13.4809,144.7475,Guam
66000001002,66000001002,HAGATNA WWTF,['GU0020087'],76586.0,Collection: Pump Stations,7.0,Guam,GU,13.4809,144.7475,Guam
66000001002,66000001002t0,HAGATNA WWTF (Collection: Separate Sewers),['GU0020087'],76586.0,Collection: Separate Sewers,7.0,Guam,GU,13.4809,144.7475,Guam
38000276001,38000276001t0,OAKES WASTEWATER (Collection: Separate Sewers),['NDG120834'],2143.0,Collection: Separate Sewers,0.16,Dickey,ND,46.1377,-98.0981,Oakes
38000276001,38000276001t1,OAKES WASTEWATER (Treatment Plant),['NDG120834'],2143.0,Treatment Plant,0.16,Dickey,ND,46.1377,-98.0981,Oakes
37000805001,37000805001t1,COLERAIN WWTP (Treatment Plant),['WQ0011119'],265.0,Treatment Plant,0.075,,NC,36.2,-76.7889,Colerain
37000805001,37000805001t0,COLERAIN WWTP (Collection: Separate Sewers),['WQ0011119'],265.0,Collection: Separate Sewers,0.075,,NC,36.2,-76.7889,Colerain
37003113001,37003113001,TEACHEY Coll. Sys.,,559.0,Collection: Separate Sewers,,,NC,34.76989,-78.002543,Teachey
19001022001,19001022001t1,CASTALIA STL (Treatment Plant),['IA0076236'],145.0,Treatment Plant,0.019,,IA,43.1133,-91.6642,Castalia
19001022001,19001022001t0,CASTALIA STL (Collection: Separate Sewers),['IA0076236'],145.0,Collection: Separate Sewers,0.019,,IA,43.1133,-91.6642,Castalia
16000215001,16000215001,FERNAN LAKE COLLECTION SYSTEM,,164.0,Collection: Separate Sewers,,,ID,47.6732624,-116.7745467,Coeur D Alene
20000445001,20000445001t1,NORTONVILLE WWTP (Treatment Plant),['KS0047562'],637.0,Treatment Plant,0.08,,KS,39.4119,-95.3251,Nortonville
20000445001,20000445001t0,NORTONVILLE WWTP (Collection: Separate Sewers),['KS0047562'],637.0,Collection: Separate Sewers,0.08,,KS,39.4119,-95.3251,Nortonville
20001105001,20001105001t0,COLLYER WWTP (Collection: Separate Sewers),,137.0,Collection: Separate Sewers,0.03,,KS,39.0372,-100.1254,Collyer
20001105001,20001105001t1,COLLYER WWTP (Treatment Plant),,137.0,Treatment Plant,0.03,,KS,39.0372,-100.1254,Collyer
20001124001,20001124001t1,LONGFORD WWTP (Treatment Plant),['KSJ000322'],81.0,Treatment Plant,0.012,,KS,39.172592,-97.329769,Longford
20001124001,20001124001t0,LONGFORD WWTP (Collection: Separate Sewers),['KSJ000322'],81.0,Collection: Separate Sewers,0.012,,KS,39.172592,-97.329769,Longford
20001341001,20001341001t0,RUSH CENTER WWTP (Collection: Separate Sewers),['KS0117102'],140.0,Collection: Separate Sewers,0.035,,KS,38.4619,-99.2995,Rush Center
20001341001,20001341001t1,RUSH CENTER WWTP (Treatment Plant),['KS0117102'],140.0,Treatment Plant,0.035,,KS,38.4619,-99.2995,Rush Center
29001175001,29001175001t1,Leslie WWTP (Treatment Plant),['MO0127809'],73.0,Treatment Plant,0.02,,MO,38.41552,-91.236448,Leslie
29001175001,29001175001t0,Leslie WWTP (Collection: Separate Sewers),['MO0127809'],73.0,Collection: Separate Sewers,0.02,,MO,38.41552,-91.236448,Leslie
29002057001,29002057001t1,Sweet Springs WWTP (Treatment Plant),['MO0054518'],1432.0,Treatment Plant,0.271,Saline,MO,38.9765,-93.4223,Sweet Springs
29002057001,29002057001t0,Sweet Springs WWTP (Collection: Separate Sewers),['MO0054518'],1432.0,Collection: Separate Sewers,0.271,Saline,MO,38.9765,-93.4223,Sweet Springs
29002191001,29002191001t0,Houstonia WWTP (Collection: Separate Sewers),['MO0058475'],246.0,Collection: Separate Sewers,0.04,Pettis,MO,38.902046,-93.350382,Houstonia
29002191001,29002191001t1,Houstonia WWTP (Treatment Plant),['MO0058475'],246.0,Treatment Plant,0.04,Pettis,MO,38.902046,-93.350382,Houstonia
29002418001,29002418001t1,Wellsville East WWTP (Treatment Plant),['MO0050695'],1149.0,Treatment Plant,0.158,Montgomery,MO,39.063,-91.5745,Wellsville
29002418001,29002418001,Wellsville East WWTP,['MO0050695'],1149.0,Collection: Pump Stations,0.158,Montgomery,MO,39.063,-91.5745,Wellsville
29002418001,29002418001t0,Wellsville East WWTP (Collection: Separate Sewers),['MO0050695'],1149.0,Collection: Separate Sewers,0.158,Montgomery,MO,39.063,-91.5745,Wellsville
29003160001,29003160001t0,Eagleville WWTP (Collection: Separate Sewers),['MO0113930'],316.0,Collection: Separate Sewers,0.04,Harrison,MO,40.458708,-93.976265,Eagleville
29003160001,29003160001t1,Eagleville WWTP (Treatment Plant),['MO0113930'],316.0,Treatment Plant,0.04,Harrison,MO,40.458708,-93.976265,Eagleville
29004005000,29004005000t0,Long Branch State Park (Collection: Separate Sewers),['MO0136212'],28.0,Collection: Separate Sewers,0.006,,MO,39.769253,-92.524861,Macon
29004005000,29004005000t1,Long Branch State Park (Treatment Plant),['MO0136212'],28.0,Treatment Plant,0.006,,MO,39.769253,-92.524861,Macon
29004059001,29004059001t0,Vandalia WWTP (Collection: Separate Sewers),['MO0026361'],3903.0,Collection: Separate Sewers,0.593,Ralls,MO,39.335333,-91.478528,Vandalia
29004059001,29004059001t1,Vandalia WWTP (Treatment Plant),['MO0026361'],3903.0,Treatment Plant,0.593,Ralls,MO,39.335333,-91.478528,Vandalia
29004149001,29004149001t1,Pierce City WWTP (Treatment Plant),['MO0099155'],1462.0,Treatment Plant,0.2,Lawrence,MO,36.938361,-94.014194,Pierce City
29004149001,29004149001t0,Pierce City WWTP (Collection: Separate Sewers),['MO0099155'],1462.0,Collection: Separate Sewers,0.2,Lawrence,MO,36.938361,-94.014194,Pierce City
21000290001,21000290001t1,MIDWAY (Treatment Plant),['KY0028410'],1663.0,Treatment Plant,0.75,Woodford,KY,38.153894,-84.669375,Midway
21000290001,21000290001t0,MIDWAY (Collection: Separate Sewers),['KY0028410'],1663.0,Collection: Separate Sewers,0.75,Woodford,KY,38.153894,-84.669375,Midway
21000376003,21000376003t1,Paducah McCracken Co JSA -Woodlawn (Treatment Plant),['KY0025828'],4262.0,Treatment Plant,0.91,Livingston,KY,37.053056,-88.547778,Paducah
21000376003,21000376003t0,Paducah McCracken Co JSA -Woodlawn (Collection: Separate Sewers),['KY0025828'],4262.0,Collection: Separate Sewers,0.91,Livingston,KY,37.053056,-88.547778,Paducah
23000001005,23000001005,GORHAM VILLAGE INTERCEPTOR,,6157.0,Collection: Pump Stations,,,ME,43.6833,-70.4333,Westbrook
23000001005,23000001005,GORHAM VILLAGE INTERCEPTOR,,6157.0,Collection: Interceptor Sewers,,,ME,43.6833,-70.4333,Westbrook
23000105001,23000105001t1,WASHBURN STP (Treatment Plant),['ME0101028'],543.0,Treatment Plant,0.152,Aroostook,ME,46.76996,-68.15129,Washburn
23000105001,23000105001t0,WASHBURN STP (Collection: Separate Sewers),['ME0101028'],543.0,Collection: Separate Sewers,0.152,Aroostook,ME,46.76996,-68.15129,Washburn
27000100001,27000100001,MAPLE PLAIN CS,,2088.0,Collection: Separate Sewers,,,MN,45.0069,-93.6556,Maple Plain
27000236001,27000236001t1,BROWNSDALE WWTP (Treatment Plant),['MN0022934'],633.0,Treatment Plant,0.184,,MN,43.75756034,-92.87577279,Brownsdale
27000236001,27000236001t0,BROWNSDALE WWTP (Collection: Separate Sewers),['MN0022934'],633.0,Collection: Separate Sewers,0.184,,MN,43.75756034,-92.87577279,Brownsdale
27000295001,27000295001,SARTELL CS,['MN0040878'],19351.0,Collection: Pump Stations,,Stearns,MN,45.6751,-94.8024,Sartell
27000295001,27000295001,SARTELL CS,['MN0040878'],19351.0,Collection: Separate Sewers,,Stearns,MN,45.6751,-94.8024,Sartell
27000362001,27000362001t1,NEWFOLDEN WWTP (Treatment Plant),"['MNG585145', 'MN0024287']",352.0,Treatment Plant,0.03,,MN,48.34231672,-96.32736794,Newfolden
27000362001,27000362001t0,NEWFOLDEN WWTP (Collection: Separate Sewers),"['MNG585145', 'MN0024287']",352.0,Collection: Separate Sewers,0.03,,MN,48.34231672,-96.32736794,Newfolden
27001505001,27001505001t1,HERMAN WWTP (Treatment Plant),"['MNG585177', 'MN0023647']",384.0,Treatment Plant,0.102,,MN,45.79316135,-96.12989014,Herman
27001505001,27001505001t0,HERMAN WWTP (Collection: Separate Sewers),"['MNG585177', 'MN0023647']",384.0,Collection: Separate Sewers,0.102,,MN,45.79316135,-96.12989014,Herman
27003314001,27003314001t0,HARDWICK WWTP (Collection: Separate Sewers),['MNG585194'],255.0,Collection: Separate Sewers,0.036,Rock,MN,43.77213392,-96.18262996,Hardwick
