"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"06008022002",1175977,"CA","Wastewater","OCSD WWTP No. 2","","Public","N","","N","FA","Full",29-AUG-22,""
"06005000001",3514617,"CA","Wastewater","West Sacramento, City of (Collection)","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000158",3608996,"CA","Stormwater","Gilroy, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000196",3609511,"CA","Stormwater","Los Angeles County","","Public","N","","N","FA","Full",01-MAR-23,""
"06000000104",3607926,"CA","Wastewater","Oakland, City of (Collection)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000117",3608103,"CA","Wastewater","Advanced Water Purification Facility","","Public","N","","N","FA","Full",29-AUG-22,""
"06008026001",1175981,"CA","Wastewater","Rubidoux Collection System","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000165",3609119,"CA","Wastewater","North of River Sanitary District","","Public","N","","N","FA","Full",01-DEC-22,""
"06000000175",3609168,"CA","Stormwater","Porterville, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000101",3607883,"CA","Stormwater","Encinitas, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000143",3608762,"CA","Stormwater","Barstow, City of (Stormwater)","","Public","N","","N","FA","Partial",01-DEC-22,""
"06003021001",1175388,"CA","Wastewater","Goleta Sanitary District Water Resource Recovery Facility","","Public","N","","N","FA","Full",01-DEC-22,""
"06002032004",442052,"CA","Wastewater","Treasure Island WWTF","","Public","N","","N","FA","Full",29-AUG-22,""
"06001032001",1175200,"CA","Wastewater","GRATON WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005079001",1175597,"CA","Wastewater","WASCO WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005198001",1175702,"CA","Wastewater","Grass Valley WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005511002",1175815,"CA","Wastewater","DON PEDRO WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06009014002",1176046,"CA","Wastewater","Gafner Water Recycling Facility","","Public","N","","N","FA","Partial",01-DEC-22,""
"06009028001",1176063,"CA","Wastewater","San Elijo WRF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06008020003",3518636,"CA","Wastewater","Corona WWTP #3","","Public","N","","N","FA","Partial",01-JUN-22,""
"06000000140",3608711,"CA","Wastewater","Sanger WWTF","","Public","N","","N","FA","Partial",01-SEP-22,""
"06000000142",3608724,"CA","Stormwater","Laguna Beach, City of (Stormwater)","","Public","N","","N","FA","Partial",01-SEP-22,""
"06008010003",1175961,"CA","Wastewater","IEUA Regional Trunk Sewer System","","Public","N","","Y","FA","Full",29-AUG-22,""
"06000000095",3607863,"CA","Stormwater","Antioch Stormwater System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000149",3608850,"CA","Wastewater","Cerritos, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000151",3608857,"CA","Stormwater","Cerritos, city of ","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000155",3608951,"CA","Wastewater","Monterey Park, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000173",3609157,"CA","Wastewater","San Gabriel, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06028078001",3514416,"CA","Stormwater","Costa Mesa Stormwater","","Public","N","","N","FA","None",01-MAR-23,"Y"
"06006012501",3533076,"CA","Wastewater","Apple Valley, Town of (Collection)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005094001",1238819,"CA","Wastewater","PLYMOUTH WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06025319001",2840122,"CA","Stormwater","McCloud Storm Water System","","Public","N","","Y","FA","None",01-MAR-23,"Y"
"06004012500",3531736,"CA","Wastewater","City of Pasadena Collection System","Sanitary Sewer","Public","N","","N","FA","Partial",01-MAR-23,""
"06009065001",2948926,"CA","Wastewater","Skyline Ranch Country Club WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06000000148",3608849,"CA","Decentralized Wastewater Treatment","Alameda County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000107",3607986,"CA","Stormwater","Palmdale, City of (Stormwater)","","Public","N","","N","FA","Full",29-AUG-22,""
"06000000188",3609335,"CA","Stormwater","Fairfield, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000183",3609283,"CA","Wastewater","Whittier, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000186",3609295,"CA","Stormwater","San Pablo, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06002034002",1175292,"CA","Wastewater","C & H SUGAR JOINT WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002047001",1175307,"CA","Wastewater","VSFCD WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06003008001",1175377,"CA","Wastewater","SCOTTS VALLEY WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06003063001",1175430,"CA","Wastewater","Hollister Domestic WWTP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005071001",1175590,"CA","Wastewater","Selma-Kingsburg-Fowler CSD WWTF","","Public","N","","N","FA","Full",01-DEC-22,""
"06009023001",1176055,"CA","Wastewater","Lemon Grove Sanitation District","","Public","N","","N","FA","Partial",29-AUG-22,""
"06009030001",1176065,"CA","Wastewater","Spring Valley Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06024008010",424998,"CA","Stormwater","Malibu Storm Water System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06009033001",1176072,"CA","Wastewater","Laguna Beach Collection System","","Public","N","","N","FA","Partial",01-SEP-22,""
"06002071001",1175331,"CA","Wastewater","Novato WWTF","","Public","N","","N","FA","Full",01-DEC-22,""
"06006007001",1175860,"CA","Wastewater","North Tahoe Public Utility District ","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000132",3608439,"CA","Wastewater","Rancho California Water District (Advanced Water Treatment Facility)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005244001",1175730,"CA","Wastewater","REEDLEY WWTP","","Public","N","","N","FA","Partial",29-AUG-22,""
"06002019001",1175278,"CA","Wastewater","Santa Clara Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06003014001",1175382,"CA","Wastewater","Morro Bay Cayucos WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005082002",1175599,"CA","Wastewater","Vallecito/Douglas Flat WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005241001",1175728,"CA","Wastewater","ARBUCKLE WWTF","","Public","N","","Y","FA","Partial",01-JUN-23,"Y"
"06005249001",1175733,"CA","Wastewater","Deer Creek WWTP","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06009038001",1176076,"CA","Wastewater","San Clemente, City of (Water Reclamation Plant)","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002032003",1175289,"CA","Wastewater","Southeast WPCP","","Public","N","","N","FA","Full",29-AUG-22,""
"06002057001",1175314,"CA","Wastewater","West County Plant","","Public","N","","N","FA","Full",01-DEC-22,""
"06003069001",1175437,"CA","Wastewater","Grover Beach, City of (Collection)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005035001",1175556,"CA","Wastewater","WILLOWS WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005125001",1175656,"CA","Wastewater","Marysville WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005126001",1175657,"CA","Wastewater","PATTERSON WWTF","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005271001",1175746,"CA","Wastewater","BYRON SAN DIS WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005306001",1175758,"CA","Wastewater","Lamont WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06009036001",1176075,"CA","Wastewater","Padre Dam WRF","","Public","N","","N","FA","Full",01-MAR-23,""
"06001016001",1175185,"CA","Wastewater","MIRANDA WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06001047001",1175213,"CA","Wastewater","Arcata WWTF","","Public","N","","N","FA","Full",01-DEC-22,""
"06004009008",1175484,"CA","Wastewater","LACSD (Valencia WRP)","","Public","N","","N","FA","Full",29-AUG-22,""
"06004020001",1175507,"CA","Wastewater","New Piru WWTF","","Public","N","","N","FA","Partial",31-MAY-23,"Y"
"06005051001",1175570,"CA","Wastewater","FRANKLIN WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008004001",1175948,"CA","Wastewater","San Bernardino WRP","","Public","N","","N","FA","Full",29-AUG-22,""
"06007025001",1175933,"CA","Wastewater","Coachella WWTP","","Public","N","","N","FA","Partial",01-DEC-22,""
"06008043001",1175997,"CA","Wastewater","Sunset Beach Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009007001",1176038,"CA","Wastewater","Chula Vista Collection System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000081",3607551,"CA","Wastewater","Coachella Valley Water District (Water Reclamation Plant No. 7)","","Public","N","","N","FA","Full",11-AUG-23,""
"06000000083",3607553,"CA","Wastewater","Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000084",3607554,"CA","Stormwater","Coachella Valley Water District (Stormwater)","","Public","N","","N","FA","Full",29-AUG-22,""
"06000000082",3607552,"CA","Wastewater","Coachella Valley Water District (Wastewater Reclamation Plant 10)","","Public","N","","N","FA","Full",29-AUG-22,""
"06001017002",480835,"CA","Wastewater","Camp Meeker Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06002042001",1175300,"CA","Wastewater","San Leandro, City of (WPCP)","","Public","N","","N","FA","Partial",01-DEC-22,"Y"
"06002044001",1175302,"CA","Wastewater","San Rafael Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002091001",1175343,"CA","Wastewater","Belmont Collection System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005045001",1175565,"CA","Wastewater","DONNER SUMMIT WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005054001",1175573,"CA","Wastewater","GALT WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005082001",1238818,"CA","Wastewater","West Point STP","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06024000001",3500317,"CA","Stormwater","Los Angeles, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06001028001",1175196,"CA","Wastewater","Fort Bragg WWTP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06001691001",1175260,"CA","Wastewater","Palmer Creek Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002123001",1175357,"CA","Wastewater","S.F. International Airport WQCP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06004016001",1175503,"CA","Wastewater","AVALON WWRF","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06001007001",1175174,"CA","Wastewater","BLUE LAKE WWTF","","Public","N","","Y","FA","Full",01-MAR-23,"Y"
"06002157001",1175367,"CA","Wastewater","Foster City, City of (Collection)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06004009010",1175486,"CA","Wastewater","LACSD (Palmdale WRP)","","Public","N","","N","FA","Full",29-AUG-22,""
"06005049001",1175569,"CA","Wastewater","FIREBAUGH WWTF","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06005124001",1175655,"CA","Wastewater","WESTWOOD WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005368001",1175795,"CA","Wastewater","RED BLUFF WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06008006001",1175950,"CA","Wastewater","San Jacinto Regional WRF","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005014001",1175536,"CA","Wastewater","COULTERVILLE WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005366001",1175793,"CA","Wastewater","LOYALTON WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06006001001",1175854,"CA","Wastewater","Green Valley Lake Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06008060001",1176008,"CA","Wastewater","Santa Ana Collection System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06009074002",3334975,"CA","Wastewater","Santa Margarita Water District (Chiquita WRP)","","Public","N","","N","FA","Partial",09-JUN-22,""
"06001008001",1175175,"CA","Wastewater","Ferndale WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06001024001",1175192,"CA","Wastewater","Northcrest Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06002029001",1175287,"CA","Wastewater","Hayward, City of (WPCF)","","Public","N","","N","FA","Full",09-JUN-22,""
"06002120001",1175354,"CA","Wastewater","Pinole-Hercules Water Pollution Control Plant","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002121001",1175355,"CA","Wastewater","City of Pleasanton Collections","","Public","N","","N","FA","Partial",01-DEC-22,""
"06003090001",1175449,"CA","Wastewater","SAN MARTIN COLL SYSTEM","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005039001",1175559,"CA","Wastewater","LINDSAY WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000076",3607353,"CA","Stormwater","Concord, City of (Stormwater)","","Public","N","","N","FA","Partial",01-JUN-22,""
"06022012001",3514318,"CA","Stormwater","Palo Alto Stormwater","","Public","N","","N","FA","Audit",12-OCT-22,""
"06024012500",3532616,"CA","Stormwater","City of Pasadena Stormwater System","Stormwater system","Public","N","","N","FA","Partial",01-MAR-23,""
"06009039001",1176077,"CA","Wastewater","Lower Moosa Canyon WRF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06009041002",1176080,"CA","Wastewater","Oceanside, City of (San Luis Rey WWTF)","","Public","N","","N","FA","Full",01-JUN-22,""
"06009075001",1176094,"CA","Wastewater","MNWD WWTP 3A","","Public","N","","N","FA","Full",29-AUG-22,""
"06022033001",3163051,"CA","Stormwater","Napa County Storm Water System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06000000077",3607381,"CA","Stormwater","Camarillo Sanitary District (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000078",3607384,"CA","Wastewater","Torrance, City of (Collection)","","Public","N","","N","FA","Partial",01-JUN-22,""
"06025146001",3534676,"CA","Stormwater","City of Manteca Stormwater System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06008010006",3486596,"CA","Wastewater","IEUA Carbon Canyon WRF","","Public","N","","N","FA","Full",29-AUG-22,""
"06002039001",1175297,"CA","Wastewater","MILLBRAE MADRONE WWTF","","Public","N","","N","FA","Full",29-AUG-22,""
"06005229001",1175718,"CA","Wastewater","Daphnedale Park Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005316001",1175765,"CA","Wastewater","LONDON WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06008078001",1176024,"CA","Wastewater","Costa Mesa Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005160001",1175678,"CA","Wastewater","JAMESTOWN WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06005184001",1175693,"CA","Wastewater","Easterly Wastewater Treatment Plant","","Public","N","","N","FA","Partial",01-DEC-22,""
"06005682001",1175846,"CA","Wastewater","Cascade Shores WWTP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005227002",3520617,"CA","Wastewater","Pleasant Grove WWTP","","Public","N","","N","FA","Partial",29-AUG-22,""
"06002084001",1175341,"CA","Wastewater","Stege SD Collection System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06003029002",1175397,"CA","Wastewater","Salinas, City of (Collection)","","Public","N","","N","FA","Partial",01-JUN-22,""
"06005031001",1175553,"CA","Wastewater","OLIVEHURST WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06008062001",1176010,"CA","Wastewater","San Bernardino Collection System","","Public","N","","N","FA","Full",29-AUG-22,""
"06009019002",1176051,"CA","Wastewater","South Coast Water District","","Public","N","","N","FA","Full",01-DEC-22,""
"06009020001",1176052,"CA","Wastewater","Whispering Palms WPCF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009035001",1176074,"CA","Wastewater","Vista Collection System","","Public","N","","N","FA","Full",01-DEC-22,""
"06022109001",3490190,"CA","Stormwater","Livermore Storm Water System","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000066",3606862,"CA","Stormwater","Modesto, City of (Stormwater)","","Public","N","","N","FA","Partial",01-JUN-22,""
"06006009002",3522480,"CA","Wastewater","Hesperia WRP System","The new Hesperia WRP System would consist of at least two WRPs and maybe a third.  This facility is a combination of the planned WRP-1 and WRP-2.","Public","N","","N","FA","Partial",01-MAR-23,""
"06002043001",1175301,"CA","Wastewater","San Mateo WWTF","","Public","N","","N","FA","Full",01-DEC-22,""
"06003066001",1175434,"CA","Wastewater","Boronda Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005178001",1175688,"CA","Wastewater","Exeter WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005296001",3408470,"CA","Wastewater","Plumas Eureka WWTP","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06008010009",410658,"CA","Wastewater","Chino Hills Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000068",3606909,"CA","Wastewater","Oro Loma and Castro Valley Sanitary Districts (WPCP)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06025061001",2888833,"CA","Stormwater","Brentwood Storm Water System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06000000065",3606861,"CA","Wastewater","Modesto, City of (Jennings WWTF)","","Public","N","","N","FA","Partial",01-JUN-22,""
"06000000080",3607474,"CA","Wastewater","City of San Jose (Collection)","","Public","N","","N","FA","Full",29-AUG-22,""
"06001054001",1175220,"CA","Wastewater","WEED WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06002016001",1175275,"CA","Wastewater","Redwood City, City of","","Public","N","","N","FA","Full",01-DEC-22,""
"06002021001",1175279,"CA","Wastewater","Port Costa WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06004005003",1175460,"CA","Wastewater","Crescenta Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005162001",1175680,"CA","Wastewater","San Andreas Sanitary District WWTP","","Public","N","","N","FA","Partial",18-MAY-23,"Y"
"06008010001",1175959,"CA","Wastewater","IEUA Regional Plant No.1","","Public","N","","N","FA","Full",29-AUG-22,""
"06009041001",1176079,"CA","Wastewater","Oceanside, City of (La Salina WWTF)","","Public","N","","N","FA","Full",01-JUN-22,""
"06001021001",1175190,"CA","Wastewater","Sebastopol Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002077001",1175338,"CA","Wastewater","Emerald Lake Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005041001",1175561,"CA","Wastewater","Colusa WWTP","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06005065001",1175586,"CA","Wastewater","Modesto, City of (Sutter WWTF)","","Public","N","","N","FA","Full",01-JUN-22,""
"06005185001",1175694,"CA","Wastewater","Raymus Village Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009032001",1176070,"CA","Wastewater","Hale Avenue RRF","","Public","N","","N","FA","Partial",29-AUG-22,""
"06008023002",2945322,"CA","Wastewater","OCSD Collection System No. 2","","Public","N","","N","FA","Full",29-AUG-22,""
"06004009001",1175477,"CA","Wastewater","LACSD (Joint Water Pollution Control Plant)","","Public","N","","N","FA","Full",29-AUG-22,""
"06000000073",3607081,"CA","Wastewater","South Orange County Wastewater Authority (Regional Treatment Plant)","","Public","N","","N","FA","Full",29-AUG-22,""
"06000000075",3607083,"CA","Wastewater","San Juan Capistrano, City of","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005019002",3478130,"CA","Wastewater","Lathrop Consolidated Treatment Facility","","Public","N","","N","FA","Partial",01-SEP-22,""
"06009069001",3368012,"CA","Wastewater","Borrego Springs WWRF","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06022174001",3009462,"CA","Stormwater","Albany Storm Water System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005285001",1238823,"CA","Wastewater","Cottonwood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009080001",392614,"CA","Wastewater","4S Ranch Wastewater Treatment Plant","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002017001",1175276,"CA","Wastewater","Granada Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005261001",1175742,"CA","Wastewater","AVENAL WWTF","","Public","N","","N","FA","Partial",01-DEC-22,"Y"
"06006018001",1175873,"CA","Wastewater","Alpine Springs Collection System","","Public","N","","N","FA","Partial",01-DEC-22,"Y"
"06002032005",443709,"CA","Wastewater","Oceanside WPCP","","Public","N","","N","FA","Full",29-AUG-22,""
"06009031002",1176067,"CA","Wastewater","North City WRP","","Public","N","","N","FA","Partial",29-AUG-22,""
"06001010005",1175180,"CA","Wastewater","ELK RIVER WWTF","","Public","N","","N","FA","Full",01-NOV-22,""
"06003038001",1175403,"CA","Wastewater","Boulder Creek WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005249003",1175735,"CA","Wastewater","El Dorado Hills WWTP","","Public","N","","Y","FA","Audit",20-DEC-22,""
"06024017001",3517761,"CA","Stormwater","Fillmore Stormwater System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06001048001",1175214,"CA","Wastewater","POINT ARENA WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06002027001",1175285,"CA","Wastewater","SANTA CLARA CSD #2","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06003005001",1175376,"CA","Wastewater","ATASCADERO WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06003061001",1175428,"CA","Wastewater","Carpinteria WWTF","","Public","N","","N","FA","Partial",28-JUN-23,""
"06005159001",1175677,"CA","Wastewater","GROVELAND WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005310001",1175761,"CA","Wastewater","LEMOORE STP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06008001001",1175945,"CA","Wastewater","Riverside, City of (Regional Water Quality Control Plant)","RRWQCP consists of two secondary treatment trains (Plants 1 & 2), one tertiary treatment plant that treats the flow from both Plants 1 & 2, and solids handling facilities.","Public","N","","N","FA","Full",29-AUG-22,""
"06008005001",1175949,"CA","Wastewater","Montclair Collection System","","Public","N","","N","FA","Partial",29-AUG-22,""
"06022041001",3145304,"CA","Stormwater","Santa Clara Storm Water System","","Public","N","","N","FA","None",03-MAY-23,"Y"
"06001168001",3477030,"CA","Wastewater","FORT JONES WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06004044001",1175519,"CA","Wastewater","Santa Paula WRF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005121001",1175652,"CA","Wastewater","SUTTER CREEK WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06008077001",1176023,"CA","Wastewater","Tustin Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005022001",1175543,"CA","Wastewater","ORANGE COVE WWTF","","Public","N","","N","FA","Partial",03-MAY-23,""
"06006049001",1175898,"CA","Wastewater","MOJAVE WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06005238001",1175725,"CA","Wastewater","MOKELUMNE HILL WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06008083001",1176027,"CA","Wastewater","Loma Linda Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06002063001",1175322,"CA","Wastewater","Marin Co. SD #5 WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06005161001",1175679,"CA","Wastewater","MARIPOSA WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06000000303",3612732,"CA","Wastewater","Waterford, City of ","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000304",3612733,"CA","Wastewater","Gualala CSD","","Public","N","","N","FA","Partial",11-AUG-23,""
"06000000298",3612631,"CA","Nonpoint Source","Statewide NPS Agriculture: Cropland","","Public","N","","N","FA","Full",03-MAY-23,""
"06001093001",1175240,"CA","Wastewater","MANILA WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000289",3611431,"CA","Stormwater","Loma Linda Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000233",3611357,"CA","Decentralized Wastewater Treatment","Butte County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005329001",1175773,"CA","Wastewater","Hangtown Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"06005062001",1175583,"CA","Wastewater","Lodi WPCF","","Public","N","","N","FA","Audit",09-MAR-23,""
"06009068002",1176092,"CA","Wastewater","PALA RESERVATION LAGOON","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06001040001",1175205,"CA","Wastewater","Covelo WWTP","","Public","N","","Y","FA","Partial",03-MAY-23,""
"06000000296",3612541,"CA","Wastewater","Klamath Community Services District","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000306",3612787,"CA","Wastewater","Lake Oroville PUD","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000243",3611367,"CA","Decentralized Wastewater Treatment","Inyo County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000248",3611372,"CA","Decentralized Wastewater Treatment","Los Angeles County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000250",3611374,"CA","Decentralized Wastewater Treatment","Marin County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000265",3611389,"CA","Decentralized Wastewater Treatment","San Bernardino County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000271",3611395,"CA","Decentralized Wastewater Treatment","Santa Barbara County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000273",3611397,"CA","Decentralized Wastewater Treatment","Santa Cruz County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000275",3611399,"CA","Decentralized Wastewater Treatment","Sierra County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000278",3611402,"CA","Decentralized Wastewater Treatment","Sonoma County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005082020",1175605,"CA","Wastewater","Six Mile Village WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06000000234",3611358,"CA","Decentralized Wastewater Treatment","Calaveras County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000235",3611359,"CA","Decentralized Wastewater Treatment","Colusa County","","Public","N","","N","FA","Full",03-MAY-23,""
"06002090001",3521216,"CA","Wastewater","Ironhouse WRF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005243001",1175729,"CA","Wastewater","QUINCY TREATMENT PLANT","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06009058001",1176089,"CA","Wastewater","RANCHO DEL CAMPO WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009016001",1176048,"CA","Wastewater","Rancho Santa Fe WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000295",3612367,"CA","Wastewater","Gridley Wastewater Treatment Plant","","Public","N","","N","FA","Partial",03-MAY-23,""
"06005200001",1175704,"CA","Wastewater","NEVADA CITY WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
