"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"06007030001",1175937,"CA","Treatment Plant","No Change"
"06007030001",1175937,"CA","Collection: Separate Sewers","No Change"
"06009069001",3368012,"CA","Treatment Plant","Rehabilitation"
"06009069001",3368012,"CA","Treatment Plant","Replacement"
"06004014001",1175501,"CA","Treatment Plant","Rehabilitation"
"06004014001",1175501,"CA","Treatment Plant","Replacement"
"06005284001",1175750,"CA","Treatment Plant","No Change"
"06001028001",1175196,"CA","Treatment Plant","No Change"
"06005082020",1175605,"CA","Treatment Plant","No Change"
"06000000215",3610516,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000215",3610516,"CA","Collection: Separate Sewers","Replacement"
"06000000205",3609670,"CA","Phase I MS4","Rehabilitation"
"06000000205",3609670,"CA","Phase I MS4","Replacement"
"06004009004",1175480,"CA","Water Reuse","No Change"
"06005244001",1175730,"CA","Collection: Pump Stations","Rehabilitation"
"06005244001",1175730,"CA","Collection: Pump Stations","Replacement"
"06000000137",3608581,"CA","Treatment Plant","Rehabilitation"
"06000000137",3608581,"CA","Treatment Plant","Replacement"
"06000000257",3611381,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000257",3611381,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000301",3612652,"CA","Treatment Plant","New"
"06001032001",1175200,"CA","Collection: Separate Sewers","No Change"
"06005511002",1175815,"CA","Treatment Plant","No Change"
"06005019002",3478130,"CA","Treatment Plant","Rehabilitation"
"06005019002",3478130,"CA","Treatment Plant","Replacement"
"06002016001",1175275,"CA","Water Reuse","New"
"06000000139",3608621,"CA","Phase II MS4","Rehabilitation"
"06000000139",3608621,"CA","Phase II MS4","Replacement"
"06004022002",1175509,"CA","Treatment Plant","No Change"
"06008020001",1175973,"CA","Treatment Plant","No Change"
"06008020001",1175973,"CA","Water Reuse","Rehabilitation"
"06008020001",1175973,"CA","Water Reuse","Replacement"
"06008020001",1175973,"CA","Water Reuse","Expansion"
"06009047001",1176085,"CA","Collection: Separate Sewers","Rehabilitation"
"06009047001",1176085,"CA","Collection: Separate Sewers","Replacement"
"06000000280",3611404,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000280",3611404,"CA","Onsite Wastewater Treatment System","Replacement"
"06004003001",1175458,"CA","Collection: Separate Sewers","Rehabilitation"
"06004003001",1175458,"CA","Collection: Separate Sewers","Replacement"
"06001028001",1175196,"CA","Collection: Separate Sewers","No Change"
"06002123001",1175357,"CA","Treatment Plant","No Change"
"06007032001",1175939,"CA","Collection: Separate Sewers","No Change"
"06009033001",1176072,"CA","Collection: Separate Sewers","Rehabilitation"
"06009033001",1176072,"CA","Collection: Separate Sewers","Replacement"
"06009012001",1176043,"CA","Collection: Separate Sewers","No Change"
"06009012001",1176043,"CA","Treatment Plant","No Change"
"06000000188",3609335,"CA","Phase II MS4","Rehabilitation"
"06000000188",3609335,"CA","Phase II MS4","Replacement"
"06003008001",1175377,"CA","Treatment Plant","No Change"
"06005071001",1175590,"CA","Treatment Plant","No Change"
"06000000146",3608836,"CA","Phase II MS4","Rehabilitation"
"06000000146",3608836,"CA","Phase II MS4","Replacement"
"06002032005",443709,"CA","Treatment Plant","Rehabilitation"
"06002032005",443709,"CA","Treatment Plant","Replacement"
"06002032005",443709,"CA","Treatment Plant","Process Improvement"
"06006013001",1175866,"CA","Treatment Plant","Rehabilitation"
"06006013001",1175866,"CA","Treatment Plant","Replacement"
"06000000291",3611608,"CA","Phase II MS4","Rehabilitation"
"06000000291",3611608,"CA","Phase II MS4","Replacement"
"06000000100",3607879,"CA","Collection: Pump Stations","Rehabilitation"
"06000000100",3607879,"CA","Collection: Pump Stations","Replacement"
"06003017001",1238812,"CA","Collection: Separate Sewers","Rehabilitation"
"06003017001",1238812,"CA","Collection: Separate Sewers","Replacement"
"06005109001",1175641,"CA","Treatment Plant","Rehabilitation"
"06005109001",1175641,"CA","Treatment Plant","Replacement"
"06005125001",1175656,"CA","Collection: Separate Sewers","No Change"
"06005271001",1175746,"CA","Collection: Separate Sewers","No Change"
"06005239001",1175726,"CA","Collection: Separate Sewers","Rehabilitation"
"06005239001",1175726,"CA","Collection: Separate Sewers","Replacement"
"06001037001",1175203,"CA","Collection: Separate Sewers","No Change"
"06002032002",1175288,"CA","Treatment Plant","Rehabilitation"
"06002032002",1175288,"CA","Treatment Plant","Replacement"
"06002038001",1175296,"CA","Collection: Pump Stations","Increase Capacity"
"06004037001",2833022,"CA","Collection: Separate Sewers","No Change"
"06005066001",1175587,"CA","Collection: Separate Sewers","Rehabilitation"
"06005066001",1175587,"CA","Collection: Separate Sewers","Replacement"
"06008026001",1175981,"CA","Collection: Separate Sewers","Rehabilitation"
"06008026001",1175981,"CA","Collection: Separate Sewers","Replacement"
"06008006002",1175951,"CA","Treatment Plant","Rehabilitation"
"06008006002",1175951,"CA","Treatment Plant","Replacement"
"06008006002",1175951,"CA","Water Reuse","No Change"
"06001010005",1175180,"CA","Treatment Plant","Rehabilitation"
"06001010005",1175180,"CA","Treatment Plant","Replacement"
"06002109001",1175348,"CA","Treatment Plant","Rehabilitation"
"06001047001",1175213,"CA","Treatment Plant","Rehabilitation"
"06001047001",1175213,"CA","Treatment Plant","Replacement"
"06004009008",1175484,"CA","Treatment Plant","Rehabilitation"
"06004009008",1175484,"CA","Treatment Plant","Replacement"
"06004009008",1175484,"CA","Treatment Plant","Increase Capacity"
"06005234001",1238821,"CA","Collection: Separate Sewers","Rehabilitation"
"06005234001",1238821,"CA","Collection: Separate Sewers","Replacement"
"06004009014",3482611,"CA","Collection: Separate Sewers","No Change"
"06003061001",1175428,"CA","Collection: Separate Sewers","No Change"
"06005062001",1175583,"CA","Biosolids Handling Facility","No Change"
"06005159001",1175677,"CA","Treatment Plant","Rehabilitation"
"06005159001",1175677,"CA","Treatment Plant","Replacement"
"06005159001",1175677,"CA","Treatment Plant","Process Improvement"
"06008005001",1175949,"CA","Collection: Separate Sewers","Rehabilitation"
"06008005001",1175949,"CA","Collection: Separate Sewers","Replacement"
"06000000307",3612790,"CA","Collection: Separate Sewers","No Change"
"06001001001",1175167,"CA","Treatment Plant","No Change"
"06003081001",1175445,"CA","Treatment Plant","No Change"
"06004001001",1175456,"CA","Collection: Separate Sewers","Rehabilitation"
"06004001001",1175456,"CA","Collection: Separate Sewers","Replacement"
"06005205001",1175708,"CA","Collection: Separate Sewers","Rehabilitation"
"06005033001",1238815,"CA","Collection: Separate Sewers","No Change"
"06000000197",3609544,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000197",3609544,"CA","Collection: Separate Sewers","Replacement"
"06005079001",1175597,"CA","Treatment Plant","No Change"
"06022012001",3514318,"CA","Phase II MS4","Rehabilitation"
"06022012001",3514318,"CA","Phase II MS4","Replacement"
"06003039003",1175406,"CA","Collection: Separate Sewers","No Change"
"06006011001",1175864,"CA","Collection: Separate Sewers","Rehabilitation"
"06006011001",1175864,"CA","Collection: Separate Sewers","Replacement"
"06005032001",1175554,"CA","Treatment Plant","No Change"
"06008086001",3380875,"CA","Treatment Plant","Rehabilitation"
"06008086001",3380875,"CA","Treatment Plant","Replacement"
"06005200001",1175704,"CA","Treatment Plant","Rehabilitation"
"06005200001",1175704,"CA","Treatment Plant","Replacement"
"06005001001",1175523,"CA","Treatment Plant","Rehabilitation"
"06005001001",1175523,"CA","Treatment Plant","Replacement"
"06005063001",1175584,"CA","Collection: Separate Sewers","No Change"
"06001004001",1175170,"CA","Treatment Plant","No Change"
"06005053001",1175571,"CA","Water Reuse","Rehabilitation"
"06005053001",1175571,"CA","Water Reuse","Replacement"
"06005335001",1175774,"CA","Collection: Separate Sewers","No Change"
"06001092001",2875821,"CA","Treatment Plant","No Change"
"06000000105",3607961,"CA","Treatment Plant","Rehabilitation"
"06000000105",3607961,"CA","Treatment Plant","Replacement"
"06008086001",3380875,"CA","Water Reuse","Rehabilitation"
"06008086001",3380875,"CA","Water Reuse","Replacement"
"06008086001",3380875,"CA","Water Reuse","Increase Capacity"
"06002166001",1175369,"CA","Collection: Separate Sewers","No Change"
"06008006006",1175954,"CA","Collection: Separate Sewers","Rehabilitation"
"06008006006",1175954,"CA","Collection: Separate Sewers","Replacement"
"06004014001",1175501,"CA","Collection: Separate Sewers","Rehabilitation"
"06004014001",1175501,"CA","Collection: Separate Sewers","Replacement"
"06005078001",1175596,"CA","Collection: Separate Sewers","No Change"
"06008100001",1176031,"CA","Collection: Separate Sewers","Rehabilitation"
"06008100001",1176031,"CA","Collection: Separate Sewers","Replacement"
"06024008010",424998,"CA","Phase II MS4","No Change"
"06002077001",1175338,"CA","Collection: Separate Sewers","No Change"
"06005065001",1175586,"CA","Collection: Separate Sewers","Rehabilitation"
"06005065001",1175586,"CA","Collection: Separate Sewers","Replacement"
"06005177001",1175687,"CA","Collection: Separate Sewers","No Change"
"06009032001",1176070,"CA","Water Reuse","No Change"
"06003046001",1175414,"CA","Collection: Separate Sewers","No Change"
"06009025001",1176057,"CA","Collection: Separate Sewers","No Change"
"06000000114",3608100,"CA","Treatment Plant","Rehabilitation"
"06000000114",3608100,"CA","Treatment Plant","Replacement"
"06000000126",3608299,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000126",3608299,"CA","Collection: Separate Sewers","Replacement"
"06000000303",3612732,"CA","Treatment Plant","Rehabilitation"
"06007011001",1238829,"CA","Treatment Plant","Rehabilitation"
"06007011001",1238829,"CA","Treatment Plant","Replacement"
"06007011001",1238829,"CA","Treatment Plant","Process Improvement"
"06002001001",1175262,"CA","Collection: Separate Sewers","No Change"
"06004009004",1175480,"CA","Treatment Plant","Rehabilitation"
"06004009004",1175480,"CA","Treatment Plant","Replacement"
"06004009004",1175480,"CA","Treatment Plant","Increase Capacity"
"06004029001",1175514,"CA","Treatment Plant","Rehabilitation"
"06004029001",1175514,"CA","Treatment Plant","Replacement"
"06004029001",1175514,"CA","Treatment Plant","Climate Change Adaptation"
"06004029001",1175514,"CA","Collection: Separate Sewers","Rehabilitation"
"06001054001",1175220,"CA","Treatment Plant","No Change"
"06001054001",1175220,"CA","Collection: Separate Sewers","No Change"
"06002016001",1175275,"CA","Collection: Separate Sewers","Rehabilitation"
"06002016001",1175275,"CA","Collection: Separate Sewers","Replacement"
"06002016001",1175275,"CA","Collection: Separate Sewers","Increase Capacity"
"06008010001",1175959,"CA","Treatment Plant","Rehabilitation"
"06008010001",1175959,"CA","Treatment Plant","Replacement"
"06009041001",1176079,"CA","Treatment Plant","Rehabilitation"
"06009041001",1176079,"CA","Treatment Plant","Replacement"
"06002125001",1175358,"CA","Treatment Plant","No Change"
"06005169001",1175684,"CA","Treatment Plant","No Change"
"06004011009",1175497,"CA","Collection: Separate Sewers","No Change"
"06005126001",1175657,"CA","Treatment Plant","Rehabilitation"
"06005126001",1175657,"CA","Treatment Plant","Replacement"
"06005306001",1175758,"CA","Treatment Plant","No Change"
"06005306001",1175758,"CA","Collection: Separate Sewers","No Change"
"06005311001",1175762,"CA","Treatment Plant","Rehabilitation"
"06005311001",1175762,"CA","Treatment Plant","Replacement"
"06005311001",1175762,"CA","Collection: Separate Sewers","No Change"
"06009036001",1176075,"CA","Collection: Separate Sewers","Rehabilitation"
"06009036001",1176075,"CA","Collection: Separate Sewers","Replacement"
"06009053001",1176088,"CA","Treatment Plant","No Change"
"06002061001",1175320,"CA","Collection: Separate Sewers","No Change"
"06004029001",1175514,"CA","Collection: Separate Sewers","Replacement"
"06004029001",1175514,"CA","Collection: Separate Sewers","Increase Capacity"
"06001047001",1175213,"CA","Collection: Separate Sewers","Rehabilitation"
"06001047001",1175213,"CA","Collection: Separate Sewers","Replacement"
"06004020001",1175507,"CA","Treatment Plant","No Change"
"06001070001",1175229,"CA","Treatment Plant","No Change"
"06005088002",1175609,"CA","Collection: Separate Sewers","No Change"
"06005288001",1175751,"CA","Collection: Separate Sewers","Rehabilitation"
"06005288001",1175751,"CA","Collection: Separate Sewers","Replacement"
"06005038001",1175558,"CA","Treatment Plant","No Change"
"06005349001",1175784,"CA","Treatment Plant","No Change"
"06009074001",1176093,"CA","Collection: Pump Stations","Instrumentation/Electrical/Laboratory"
"06000000201",3609599,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000201",3609599,"CA","Collection: Separate Sewers","Replacement"
"06005026001",1175548,"CA","Collection: Pump Stations","Rehabilitation"
"06005026001",1175548,"CA","Collection: Pump Stations","Replacement"
"06001082001",1175233,"CA","Treatment Plant","Rehabilitation"
"06001082001",1175233,"CA","Treatment Plant","Replacement"
"06001082001",1175233,"CA","Collection: Separate Sewers","Rehabilitation"
"06001082001",1175233,"CA","Collection: Separate Sewers","Replacement"
"06002033001",1175290,"CA","Collection: Separate Sewers","Rehabilitation"
"06002033001",1175290,"CA","Collection: Separate Sewers","Replacement"
"06007041001",1175940,"CA","Collection: Separate Sewers","No Change"
"06002050002",3514039,"CA","Phase II MS4","No Change"
"06025019002",3534816,"CA","Phase II MS4","Rehabilitation"
"06025019002",3534816,"CA","Phase II MS4","Replacement"
"06007029001",1175936,"CA","Water Reuse","Increase Capacity"
"06000000158",3608996,"CA","Phase I MS4","Rehabilitation"
"06000000206",3609689,"CA","Phase II MS4","Rehabilitation"
"06000000206",3609689,"CA","Phase II MS4","Replacement"
"06000000206",3609689,"CA","Phase II MS4","Increase Capacity"
"06001062001",1175222,"CA","Collection: Separate Sewers","Rehabilitation"
"06001062001",1175222,"CA","Collection: Separate Sewers","Replacement"
"06005262001",1175743,"CA","Collection: Separate Sewers","No Change"
"06007029001",1175936,"CA","Water Reuse","Expansion"
"06005046001",1175566,"CA","Collection: Separate Sewers","No Change"
"06007018001",1175927,"CA","Treatment Plant","No Change"
"06003014001",1175382,"CA","Water Reuse","No Change"
"06005241001",1175728,"CA","Collection: Separate Sewers","No Change"
"06005227001",1238820,"CA","Treatment Plant","Rehabilitation"
"06005227001",1238820,"CA","Treatment Plant","Replacement"
"06005693001",1175847,"CA","Treatment Plant","No Change"
"06005693001",1175847,"CA","Collection: Separate Sewers","No Change"
"06009040001",1176078,"CA","Collection: Separate Sewers","Rehabilitation"
"06009040001",1176078,"CA","Collection: Separate Sewers","Replacement"
"06005649001",1175839,"CA","Collection: Separate Sewers","Rehabilitation"
"06005649001",1175839,"CA","Collection: Separate Sewers","Replacement"
"06005233001",1175721,"CA","Collection: Separate Sewers","No Change"
"06002041001",1175299,"CA","Treatment Plant","Rehabilitation"
"06002041001",1175299,"CA","Treatment Plant","Replacement"
"06000000226",3610894,"CA","Phase II MS4","Rehabilitation"
"06000000226",3610894,"CA","Phase II MS4","Replacement"
"06009080001",392614,"CA","Collection: Separate Sewers","No Change"
"06009014001",1176045,"CA","Collection: Pump Stations","Rehabilitation"
"06009014001",1176045,"CA","Collection: Pump Stations","Replacement"
"06000000137",3608581,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000137",3608581,"CA","Collection: Separate Sewers","Replacement"
"06008020003",3518636,"CA","Treatment Plant","No Change"
"06008020003",3518636,"CA","Collection: Separate Sewers","Expansion"
"06004004001",1175459,"CA","Collection: Separate Sewers","Rehabilitation"
"06004004001",1175459,"CA","Collection: Separate Sewers","Replacement"
"06000000103",3607909,"CA","Collection: Pump Stations","Rehabilitation"
"06000000103",3607909,"CA","Collection: Pump Stations","Replacement"
"06000000103",3607909,"CA","Collection: Pump Stations","Increase Capacity"
"06000000256",3611380,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000256",3611380,"CA","Onsite Wastewater Treatment System","Replacement"
"06002011001",1175272,"CA","Collection: Pump Stations","Rehabilitation"
"06002011001",1175272,"CA","Collection: Pump Stations","Replacement"
"06000000172",3609151,"CA","Phase II MS4","Rehabilitation"
"06000000172",3609151,"CA","Phase II MS4","Replacement"
"06000000299",3612632,"CA","Agriculture - Animals","Rehabilitation"
"06004009003",1175479,"CA","Treatment Plant","Rehabilitation"
"06004009003",1175479,"CA","Treatment Plant","Replacement"
"06004009003",1175479,"CA","Treatment Plant","Increase Capacity"
"06004010003",1175493,"CA","Treatment Plant","Rehabilitation"
"06004010003",1175493,"CA","Treatment Plant","Replacement"
"06009013001",1176044,"CA","Collection: Separate Sewers","No Change"
"06002082001",1175340,"CA","Treatment Plant","Rehabilitation"
"06008027001",1175982,"CA","Treatment Plant","No Change"
"06005114001",1175645,"CA","Treatment Plant","No Change"
"06005282001",1175749,"CA","Collection: Separate Sewers","No Change"
"06005164001",1175682,"CA","Collection: Separate Sewers","No Change"
"06005783001",1175853,"CA","Collection: Separate Sewers","No Change"
"06005179001",1175689,"CA","Collection: Separate Sewers","No Change"
"06009015003",1176047,"CA","Treatment Plant","Rehabilitation"
"06009015003",1176047,"CA","Treatment Plant","Replacement"
"06009074002",3334975,"CA","Water Reuse","Rehabilitation"
"06009074002",3334975,"CA","Water Reuse","Replacement"
"06005143001",1175664,"CA","Collection: Separate Sewers","No Change"
"06000000107",3607986,"CA","Phase I MS4","Rehabilitation"
"06000000107",3607986,"CA","Phase I MS4","Replacement"
"06006009001",1175862,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06006009001",1175862,"CA","Collection: Interceptor Sewers","Replacement"
"06006009001",1175862,"CA","Collection: Interceptor Sewers","Expansion"
"06000000181",3609275,"CA","Treatment Plant","Rehabilitation"
"06000000181",3609275,"CA","Treatment Plant","Replacement"
"06022041002",470876,"CA","Phase I MS4","Rehabilitation"
"06022041002",470876,"CA","Phase I MS4","Replacement"
"06022041002",470876,"CA","Phase I MS4","Instrumentation/Electrical/Laboratory"
"06009004001",1176034,"CA","Treatment Plant","Rehabilitation"
"06009004001",1176034,"CA","Treatment Plant","Replacement"
"06008043001",1175997,"CA","Collection: Separate Sewers","No Change"
"06002032004",442052,"CA","Treatment Plant","Replacement"
"06002032004",442052,"CA","Collection: Separate Sewers","No Change"
"06004011010",1175498,"CA","Collection: Separate Sewers","No Change"
"06005025003",1175547,"CA","Collection: Separate Sewers","No Change"
"06000000304",3612733,"CA","Treatment Plant","Rehabilitation"
"06008073001",1176019,"CA","Collection: Separate Sewers","Replacement"
"06002082001",1175340,"CA","Treatment Plant","Replacement"
"06005004001",1238814,"CA","Treatment Plant","Rehabilitation"
"06005004001",1238814,"CA","Treatment Plant","Replacement"
"06000000168",3609128,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000168",3609128,"CA","Collection: Separate Sewers","Replacement"
"06002042001",1175300,"CA","Collection: Separate Sewers","No Change"
"06002044001",1175302,"CA","Collection: Separate Sewers","No Change"
"06001002001",1175168,"CA","Collection: Separate Sewers","No Change"
"06002034002",1175292,"CA","Treatment Plant","No Change"
"06003063001",1175430,"CA","Treatment Plant","No Change"
"06005082007",1175602,"CA","Treatment Plant","No Change"
"06005082007",1175602,"CA","Collection: Separate Sewers","No Change"
"06005235001",1175722,"CA","Treatment Plant","Rehabilitation"
"06005235001",1175722,"CA","Treatment Plant","Replacement"
"06005235001",1175722,"CA","Collection: Separate Sewers","Rehabilitation"
"06005235001",1175722,"CA","Collection: Separate Sewers","Replacement"
"06008020001",1175973,"CA","Collection: Separate Sewers","Rehabilitation"
"06008020001",1175973,"CA","Collection: Separate Sewers","Replacement"
"06002008001",1175269,"CA","Water Reuse","Rehabilitation"
"06002008001",1175269,"CA","Water Reuse","Expansion"
"06000000300",3612651,"CA","Treatment Plant","Rehabilitation"
"06028078001",3514416,"CA","Phase II MS4","No Change"
"06003075001",1175442,"CA","Collection: Separate Sewers","Rehabilitation"
"06003075001",1175442,"CA","Collection: Separate Sewers","Replacement"
"06008009001",1175958,"CA","Collection: Separate Sewers","Rehabilitation"
"06008009001",1175958,"CA","Collection: Separate Sewers","Replacement"
"06009040001",1176078,"CA","Treatment Plant","No Change"
"06002045001",1175305,"CA","Collection: Separate Sewers","No Change"
"06000000304",3612733,"CA","Collection: Separate Sewers","No Change"
"06000000313",3613126,"CA","Treatment Plant","New"
"06005078001",1175596,"CA","Treatment Plant","No Change"
"06002057001",1175314,"CA","Treatment Plant","Rehabilitation"
"06002057001",1175314,"CA","Treatment Plant","Replacement"
"06003069001",1175437,"CA","Collection: Separate Sewers","Rehabilitation"
"06003069001",1175437,"CA","Collection: Separate Sewers","Replacement"
"06005238001",1175725,"CA","Collection: Separate Sewers","No Change"
"06005271001",1175746,"CA","Treatment Plant","No Change"
"06009036001",1176075,"CA","Treatment Plant","Rehabilitation"
"06009036001",1176075,"CA","Treatment Plant","Replacement"
"06009036001",1176075,"CA","Treatment Plant","Improve Energy Efficiency"
"06022092001",2937482,"CA","Phase II MS4","No Change"
"06004007001",1175462,"CA","Treatment Plant","Rehabilitation"
"06004007001",1175462,"CA","Treatment Plant","Replacement"
"06004007001",1175462,"CA","Treatment Plant","Improve Energy Efficiency"
"06005774001",1175850,"CA","Collection: Separate Sewers","No Change"
"06002175001",3224310,"CA","Collection: Separate Sewers","Rehabilitation"
"06002175001",3224310,"CA","Collection: Separate Sewers","Replacement"
"06001079001",1175232,"CA","Treatment Plant","Rehabilitation"
"06003016001",1175384,"CA","Treatment Plant","Rehabilitation"
"06003016001",1175384,"CA","Treatment Plant","Replacement"
"06003016001",1175384,"CA","Treatment Plant","Process Improvement"
"06005184001",1175693,"CA","Collection: Pump Stations","Rehabilitation"
"06003021001",1175388,"CA","Treatment Plant","Rehabilitation"
"06003021001",1175388,"CA","Treatment Plant","Replacement"
"06007007001",1175913,"CA","Treatment Plant","No Change"
"06009020001",1176052,"CA","Treatment Plant","No Change"
"06009020001",1176052,"CA","Collection: Separate Sewers","No Change"
"06025053001",3154588,"CA","Phase I MS4","Rehabilitation"
"06025053001",3154588,"CA","Phase I MS4","Replacement"
"06025053001",3154588,"CA","Phase I MS4","Expansion"
"06005082001",1238818,"CA","Treatment Plant","No Change"
"06007770001",3522264,"CA","Treatment Plant","No Change"
"06000000157",3608995,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000157",3608995,"CA","Collection: Separate Sewers","Replacement"
"06000000268",3611392,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000268",3611392,"CA","Onsite Wastewater Treatment System","Replacement"
"06008020001",1175973,"CA","Collection: Pump Stations","Replacement"
"06000000099",3607878,"CA","Treatment Plant","Rehabilitation"
"06000000099",3607878,"CA","Treatment Plant","Replacement"
"06005316001",1175765,"CA","Collection: Separate Sewers","No Change"
"06005145001",1175665,"CA","Treatment Plant","No Change"
"06005027001",1175549,"CA","Collection: Pump Stations","Rehabilitation"
"06000000214",3610513,"CA","Collection: Pump Stations","Rehabilitation"
"06000000214",3610513,"CA","Collection: Pump Stations","Replacement"
"06002118001",1175353,"CA","Treatment Plant","Rehabilitation"
"06002118001",1175353,"CA","Treatment Plant","Replacement"
"06005279001",1238822,"CA","Treatment Plant","No Change"
"06005122002",1175653,"CA","Collection: Combined Sewers","Rehabilitation"
"06005122002",1175653,"CA","Collection: Combined Sewers","Replacement"
"06005082021",3489196,"CA","Collection: Separate Sewers","No Change"
"06006007001",1175860,"CA","Collection: Separate Sewers","Rehabilitation"
"06006007001",1175860,"CA","Collection: Separate Sewers","Replacement"
"06005055001",1175574,"CA","Treatment Plant","Rehabilitation"
"06005055001",1175574,"CA","Treatment Plant","Replacement"
"06025319001",2840122,"CA","Phase II MS4","No Change"
"06022175001",3225490,"CA","Phase II MS4","Rehabilitation"
"06022175001",3225490,"CA","Phase II MS4","Replacement"
"06002015001",1175274,"CA","Collection: Separate Sewers","Rehabilitation"
"06002015001",1175274,"CA","Collection: Separate Sewers","Replacement"
"06004059001",1175522,"CA","Water Reuse","No Change"
"06008048001",1176002,"CA","Collection: Separate Sewers","No Change"
"06001016001",1175185,"CA","Collection: Separate Sewers","No Change"
"06002040001",1175298,"CA","Treatment Plant","Rehabilitation"
"06002040001",1175298,"CA","Treatment Plant","Replacement"
"06002040001",1175298,"CA","Water Reuse","No Change"
"06005065001",1175586,"CA","Treatment Plant","No Change"
"06009032001",1176070,"CA","Treatment Plant","Rehabilitation"
"06009032001",1176070,"CA","Treatment Plant","Replacement"
"06000000066",3606862,"CA","Phase I MS4","Rehabilitation"
"06009041002",1176080,"CA","Water Reuse","Expansion"
"06000000092",3607832,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000092",3607832,"CA","Collection: Separate Sewers","Replacement"
"06000000148",3608849,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000148",3608849,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000090",3607791,"CA","Water Reuse","Rehabilitation"
"06004026001",1175512,"CA","Biosolids Handling Facility","No Change"
"06005113001",1175644,"CA","Treatment Plant","No Change"
"06006004001",1175857,"CA","Treatment Plant","Rehabilitation"
"06006004001",1175857,"CA","Treatment Plant","Replacement"
"06002006001",1175267,"CA","Treatment Plant","Rehabilitation"
"06002006001",1175267,"CA","Treatment Plant","Replacement"
"06002006001",1175267,"CA","Treatment Plant","Increase Capacity"
"06002006001",1175267,"CA","Treatment Plant","Process Improvement"
"06002006001",1175267,"CA","Treatment Plant","Improve Energy Efficiency"
"06002006001",1175267,"CA","Collection: Separate Sewers","Rehabilitation"
"06002006001",1175267,"CA","Collection: Separate Sewers","Replacement"
"06002006001",1175267,"CA","Collection: Separate Sewers","Increase Capacity"
"06005057001",1175576,"CA","Collection: Separate Sewers","No Change"
"06001079001",1175232,"CA","Collection: Separate Sewers","No Change"
"06005028001",1175550,"CA","Treatment Plant","No Change"
"06005261001",1175742,"CA","Treatment Plant","No Change"
"06009031002",1176067,"CA","Treatment Plant","Rehabilitation"
"06009031002",1176067,"CA","Treatment Plant","Replacement"
"06003028001",1175395,"CA","Treatment Plant","Rehabilitation"
"06003028001",1175395,"CA","Treatment Plant","Replacement"
"06005047001",1175567,"CA","Treatment Plant","No Change"
"06002012001",1175273,"CA","Treatment Plant","Rehabilitation"
"06002012001",1175273,"CA","Treatment Plant","Replacement"
"06002012001",1175273,"CA","Treatment Plant","Increase Level Of Treatment"
"06002012001",1175273,"CA","Water Reuse","No Change"
"06002056001",1175312,"CA","Collection: Separate Sewers","No Change"
"06003009001",1175378,"CA","Collection: Separate Sewers","No Change"
"06005299001",1175755,"CA","Treatment Plant","No Change"
"06001007001",1175174,"CA","Treatment Plant","No Change"
"06001007001",1175174,"CA","Collection: Separate Sewers","No Change"
"06005366001",1175793,"CA","Treatment Plant","No Change"
"06006049001",1175898,"CA","Collection: Separate Sewers","No Change"
"06007018001",1175927,"CA","Collection: Separate Sewers","No Change"
"06005322001",1175769,"CA","Treatment Plant","Rehabilitation"
"06005322001",1175769,"CA","Treatment Plant","Replacement"
"06005322001",1175769,"CA","Collection: Separate Sewers","Rehabilitation"
"06005322001",1175769,"CA","Collection: Separate Sewers","Replacement"
"06000000140",3608711,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000140",3608711,"CA","Collection: Separate Sewers","Replacement"
"06000000108",3607994,"CA","Phase II MS4","Rehabilitation"
"06000000108",3607994,"CA","Phase II MS4","Replacement"
"06000000128",3608301,"CA","Phase II MS4","Rehabilitation"
"06000000128",3608301,"CA","Phase II MS4","Replacement"
"06000000282",3611406,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000282",3611406,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000156",3608954,"CA","Phase I MS4","Rehabilitation"
"06000000156",3608954,"CA","Phase I MS4","Replacement"
"06000000267",3611391,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000267",3611391,"CA","Onsite Wastewater Treatment System","Replacement"
"06001036001",1175202,"CA","Water Reuse","No Change"
"06005001001",1175523,"CA","Collection: Separate Sewers","Rehabilitation"
"06005001001",1175523,"CA","Collection: Separate Sewers","Replacement"
"06005216001",1175710,"CA","Collection: Separate Sewers","Rehabilitation"
"06005216001",1175710,"CA","Collection: Separate Sewers","Replacement"
